count_point_id,direction_of_travel,year,count_date,hour,region_id,region_name,local_authority_id,local_authority_name,road_name,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
930331,S,2009,2009-09-29,8,6,London,146,"Hammersmith and Fulham",U,Minor,,,523110,179260,51.49888344,-0.22783044,,,41,28,310,6,56,5,1,0,0,0,0,6,406
930331,S,2009,2009-09-29,9,6,London,146,"Hammersmith and Fulham",U,Minor,,,523110,179260,51.49888344,-0.22783044,,,26,17,218,2,62,12,1,0,0,0,0,13,312
930331,S,2009,2009-09-29,10,6,London,146,"Hammersmith and Fulham",U,Minor,,,523110,179260,51.49888344,-0.22783044,,,12,13,165,0,58,6,0,0,0,0,0,6,242
930331,S,2009,2009-09-29,11,6,London,146,"Hammersmith and Fulham",U,Minor,,,523110,179260,51.49888344,-0.22783044,,,15,13,186,0,68,6,2,0,0,0,0,8,275
930331,S,2009,2009-09-29,12,6,London,146,"Hammersmith and Fulham",U,Minor,,,523110,179260,51.49888344,-0.22783044,,,14,11,202,0,60,7,0,0,0,0,0,7,280
930331,S,2009,2009-09-29,13,6,London,146,"Hammersmith and Fulham",U,Minor,,,523110,179260,51.49888344,-0.22783044,,,7,26,169,0,53,5,1,0,0,0,0,6,254
930331,S,2009,2009-09-29,14,6,London,146,"Hammersmith and Fulham",U,Minor,,,523110,179260,51.49888344,-0.22783044,,,17,13,201,1,54,8,0,0,0,0,0,8,277
930331,S,2009,2009-09-29,15,6,London,146,"Hammersmith and Fulham",U,Minor,,,523110,179260,51.49888344,-0.22783044,,,14,19,243,4,48,4,0,0,0,0,0,4,318
930331,S,2009,2009-09-29,16,6,London,146,"Hammersmith and Fulham",U,Minor,,,523110,179260,51.49888344,-0.22783044,,,18,23,205,3,34,3,0,0,0,0,0,3,268
930331,S,2009,2009-09-29,17,6,London,146,"Hammersmith and Fulham",U,Minor,,,523110,179260,51.49888344,-0.22783044,,,16,30,229,1,39,2,0,0,0,0,0,2,301
930331,S,2009,2009-09-29,18,6,London,146,"Hammersmith and Fulham",U,Minor,,,523110,179260,51.49888344,-0.22783044,,,29,29,257,0,20,4,0,0,0,0,0,4,310
930331,N,2009,2009-09-29,7,6,London,146,"Hammersmith and Fulham",U,Minor,,,523110,179260,51.49888344,-0.22783044,,,11,3,70,0,18,3,1,0,0,0,0,4,95
930331,N,2009,2009-09-29,8,6,London,146,"Hammersmith and Fulham",U,Minor,,,523110,179260,51.49888344,-0.22783044,,,28,5,123,1,24,4,0,0,0,0,0,4,157
930331,N,2009,2009-09-29,9,6,London,146,"Hammersmith and Fulham",U,Minor,,,523110,179260,51.49888344,-0.22783044,,,13,1,98,2,36,5,0,0,0,0,0,5,142
930331,N,2009,2009-09-29,10,6,London,146,"Hammersmith and Fulham",U,Minor,,,523110,179260,51.49888344,-0.22783044,,,9,9,100,0,35,5,0,0,0,0,0,5,149
930331,N,2009,2009-09-29,11,6,London,146,"Hammersmith and Fulham",U,Minor,,,523110,179260,51.49888344,-0.22783044,,,10,7,101,0,37,3,0,1,0,0,0,4,149
930331,N,2009,2009-09-29,12,6,London,146,"Hammersmith and Fulham",U,Minor,,,523110,179260,51.49888344,-0.22783044,,,14,5,120,1,47,6,0,0,0,0,0,6,179
930331,N,2009,2009-09-29,13,6,London,146,"Hammersmith and Fulham",U,Minor,,,523110,179260,51.49888344,-0.22783044,,,17,13,108,0,33,5,1,0,0,0,0,6,160
930331,N,2009,2009-09-29,14,6,London,146,"Hammersmith and Fulham",U,Minor,,,523110,179260,51.49888344,-0.22783044,,,10,15,108,1,35,4,0,0,0,0,0,4,163
930331,N,2009,2009-09-29,15,6,London,146,"Hammersmith and Fulham",U,Minor,,,523110,179260,51.49888344,-0.22783044,,,11,15,152,2,38,5,0,0,0,0,0,5,212
930331,N,2009,2009-09-29,16,6,London,146,"Hammersmith and Fulham",U,Minor,,,523110,179260,51.49888344,-0.22783044,,,20,15,166,0,30,2,0,0,0,0,0,2,213
930331,N,2009,2009-09-29,17,6,London,146,"Hammersmith and Fulham",U,Minor,,,523110,179260,51.49888344,-0.22783044,,,25,25,171,1,24,0,0,0,0,0,0,0,221
930331,N,2009,2009-09-29,18,6,London,146,"Hammersmith and Fulham",U,Minor,,,523110,179260,51.49888344,-0.22783044,,,31,21,184,0,24,1,0,0,0,0,0,1,230
930331,S,2009,2009-09-29,7,6,London,146,"Hammersmith and Fulham",U,Minor,,,523110,179260,51.49888344,-0.22783044,,,30,14,186,0,52,5,0,0,0,0,0,5,257
930332,N,2009,2009-05-01,7,6,London,146,"Hammersmith and Fulham",U,Minor,,,523620,177180,51.48007899,-0.22121470,,,14,3,19,5,1,1,0,0,0,0,0,1,29
930332,N,2009,2009-05-01,8,6,London,146,"Hammersmith and Fulham",U,Minor,,,523620,177180,51.48007899,-0.22121470,,,49,6,67,2,5,2,0,0,0,0,0,2,82
930332,N,2009,2009-05-01,9,6,London,146,"Hammersmith and Fulham",U,Minor,,,523620,177180,51.48007899,-0.22121470,,,27,3,79,3,8,1,1,0,1,0,0,3,96
930332,N,2009,2009-05-01,10,6,London,146,"Hammersmith and Fulham",U,Minor,,,523620,177180,51.48007899,-0.22121470,,,5,2,14,2,8,2,1,0,0,0,0,3,29
930332,N,2009,2009-05-01,11,6,London,146,"Hammersmith and Fulham",U,Minor,,,523620,177180,51.48007899,-0.22121470,,,9,2,19,3,4,1,0,0,0,0,0,1,29
930332,N,2009,2009-05-01,12,6,London,146,"Hammersmith and Fulham",U,Minor,,,523620,177180,51.48007899,-0.22121470,,,12,4,23,3,4,0,0,0,0,0,0,0,34
930332,N,2009,2009-05-01,13,6,London,146,"Hammersmith and Fulham",U,Minor,,,523620,177180,51.48007899,-0.22121470,,,8,0,30,2,6,0,0,0,0,0,0,0,38
930332,N,2009,2009-05-01,14,6,London,146,"Hammersmith and Fulham",U,Minor,,,523620,177180,51.48007899,-0.22121470,,,15,1,17,2,10,1,0,0,0,0,0,1,31
930332,N,2009,2009-05-01,15,6,London,146,"Hammersmith and Fulham",U,Minor,,,523620,177180,51.48007899,-0.22121470,,,21,1,32,3,5,2,0,0,0,0,0,2,43
930332,N,2009,2009-05-01,16,6,London,146,"Hammersmith and Fulham",U,Minor,,,523620,177180,51.48007899,-0.22121470,,,14,6,88,2,14,1,0,0,0,0,0,1,111
930332,N,2009,2009-05-01,17,6,London,146,"Hammersmith and Fulham",U,Minor,,,523620,177180,51.48007899,-0.22121470,,,9,0,115,2,20,2,0,0,0,0,0,2,139
930332,N,2009,2009-05-01,18,6,London,146,"Hammersmith and Fulham",U,Minor,,,523620,177180,51.48007899,-0.22121470,,,8,5,127,2,10,0,0,0,0,0,0,0,144
930332,S,2009,2009-05-01,7,6,London,146,"Hammersmith and Fulham",U,Minor,,,523620,177180,51.48007899,-0.22121470,,,12,1,18,2,7,1,0,0,0,0,0,1,29
930332,S,2009,2009-05-01,8,6,London,146,"Hammersmith and Fulham",U,Minor,,,523620,177180,51.48007899,-0.22121470,,,21,1,44,5,2,4,0,0,0,0,0,4,56
930332,S,2009,2009-05-01,9,6,London,146,"Hammersmith and Fulham",U,Minor,,,523620,177180,51.48007899,-0.22121470,,,18,1,39,3,11,0,0,0,0,0,0,0,54
930332,S,2009,2009-05-01,10,6,London,146,"Hammersmith and Fulham",U,Minor,,,523620,177180,51.48007899,-0.22121470,,,9,0,23,3,11,0,0,0,0,0,0,0,37
930332,S,2009,2009-05-01,11,6,London,146,"Hammersmith and Fulham",U,Minor,,,523620,177180,51.48007899,-0.22121470,,,13,3,20,2,7,2,0,0,0,0,0,2,34
930332,S,2009,2009-05-01,12,6,London,146,"Hammersmith and Fulham",U,Minor,,,523620,177180,51.48007899,-0.22121470,,,13,3,27,3,3,1,1,0,0,0,0,2,38
930332,S,2009,2009-05-01,13,6,London,146,"Hammersmith and Fulham",U,Minor,,,523620,177180,51.48007899,-0.22121470,,,8,2,18,2,9,1,0,0,0,0,0,1,32
930332,S,2009,2009-05-01,14,6,London,146,"Hammersmith and Fulham",U,Minor,,,523620,177180,51.48007899,-0.22121470,,,9,2,29,2,7,2,0,0,0,0,0,2,42
930332,S,2009,2009-05-01,15,6,London,146,"Hammersmith and Fulham",U,Minor,,,523620,177180,51.48007899,-0.22121470,,,16,4,48,3,7,1,0,0,0,0,0,1,63
930332,S,2009,2009-05-01,16,6,London,146,"Hammersmith and Fulham",U,Minor,,,523620,177180,51.48007899,-0.22121470,,,27,1,35,1,4,3,0,0,0,0,0,3,44
930332,S,2009,2009-05-01,17,6,London,146,"Hammersmith and Fulham",U,Minor,,,523620,177180,51.48007899,-0.22121470,,,30,4,31,2,9,0,0,0,0,0,0,0,46
930332,S,2009,2009-05-01,18,6,London,146,"Hammersmith and Fulham",U,Minor,,,523620,177180,51.48007899,-0.22121470,,,35,4,36,2,2,0,0,0,0,0,0,0,44
930333,N,2009,2009-06-10,7,6,London,146,"Hammersmith and Fulham",U,Minor,,,525750,176420,51.47277981,-0.19082843,,,7,3,92,3,19,0,0,0,0,0,0,0,117
930333,N,2009,2009-06-10,8,6,London,146,"Hammersmith and Fulham",U,Minor,,,525750,176420,51.47277981,-0.19082843,,,18,8,57,4,26,6,3,0,0,0,0,9,104
930333,N,2009,2009-06-10,9,6,London,146,"Hammersmith and Fulham",U,Minor,,,525750,176420,51.47277981,-0.19082843,,,4,7,50,3,25,5,2,0,0,0,0,7,92
930333,N,2009,2009-06-10,10,6,London,146,"Hammersmith and Fulham",U,Minor,,,525750,176420,51.47277981,-0.19082843,,,6,4,52,2,24,4,1,0,0,0,0,5,87
930333,N,2009,2009-06-10,11,6,London,146,"Hammersmith and Fulham",U,Minor,,,525750,176420,51.47277981,-0.19082843,,,3,0,40,2,14,3,0,0,0,0,0,3,59
930333,N,2009,2009-06-10,12,6,London,146,"Hammersmith and Fulham",U,Minor,,,525750,176420,51.47277981,-0.19082843,,,6,2,36,2,9,0,0,0,0,0,0,0,49
930333,N,2009,2009-06-10,13,6,London,146,"Hammersmith and Fulham",U,Minor,,,525750,176420,51.47277981,-0.19082843,,,2,1,41,2,16,0,0,0,0,0,0,0,60
930333,N,2009,2009-06-10,14,6,London,146,"Hammersmith and Fulham",U,Minor,,,525750,176420,51.47277981,-0.19082843,,,7,1,58,3,19,1,1,0,0,0,0,2,83
930333,N,2009,2009-06-10,15,6,London,146,"Hammersmith and Fulham",U,Minor,,,525750,176420,51.47277981,-0.19082843,,,9,1,39,2,8,1,0,0,0,0,0,1,51
930333,N,2009,2009-06-10,16,6,London,146,"Hammersmith and Fulham",U,Minor,,,525750,176420,51.47277981,-0.19082843,,,6,1,35,2,3,0,0,0,0,0,0,0,41
930333,N,2009,2009-06-10,17,6,London,146,"Hammersmith and Fulham",U,Minor,,,525750,176420,51.47277981,-0.19082843,,,10,3,68,2,8,1,0,1,0,0,0,2,83
930333,N,2009,2009-06-10,18,6,London,146,"Hammersmith and Fulham",U,Minor,,,525750,176420,51.47277981,-0.19082843,,,9,3,100,1,11,0,0,0,0,0,0,0,115
930333,S,2009,2009-06-10,7,6,London,146,"Hammersmith and Fulham",U,Minor,,,525750,176420,51.47277981,-0.19082843,,,3,1,27,2,5,1,0,0,0,0,0,1,36
930333,S,2009,2009-06-10,8,6,London,146,"Hammersmith and Fulham",U,Minor,,,525750,176420,51.47277981,-0.19082843,,,5,0,40,2,8,3,0,0,0,0,0,3,53
930333,S,2009,2009-06-10,9,6,London,146,"Hammersmith and Fulham",U,Minor,,,525750,176420,51.47277981,-0.19082843,,,10,0,40,2,10,1,0,0,0,0,0,1,53
930333,S,2009,2009-06-10,10,6,London,146,"Hammersmith and Fulham",U,Minor,,,525750,176420,51.47277981,-0.19082843,,,3,0,27,2,9,1,0,0,0,0,0,1,39
930333,S,2009,2009-06-10,11,6,London,146,"Hammersmith and Fulham",U,Minor,,,525750,176420,51.47277981,-0.19082843,,,2,1,32,4,14,3,0,0,0,0,0,3,54
930333,S,2009,2009-06-10,12,6,London,146,"Hammersmith and Fulham",U,Minor,,,525750,176420,51.47277981,-0.19082843,,,2,2,29,4,17,2,1,0,0,0,0,3,55
930333,S,2009,2009-06-10,13,6,London,146,"Hammersmith and Fulham",U,Minor,,,525750,176420,51.47277981,-0.19082843,,,2,4,40,2,11,2,0,0,0,0,0,2,59
930333,S,2009,2009-06-10,14,6,London,146,"Hammersmith and Fulham",U,Minor,,,525750,176420,51.47277981,-0.19082843,,,6,0,58,3,15,2,2,0,0,0,0,4,80
930333,S,2009,2009-06-10,15,6,London,146,"Hammersmith and Fulham",U,Minor,,,525750,176420,51.47277981,-0.19082843,,,9,0,46,1,10,3,0,0,0,0,0,3,60
930333,S,2009,2009-06-10,16,6,London,146,"Hammersmith and Fulham",U,Minor,,,525750,176420,51.47277981,-0.19082843,,,4,3,44,1,12,0,0,0,0,0,0,0,60
930333,S,2009,2009-06-10,17,6,London,146,"Hammersmith and Fulham",U,Minor,,,525750,176420,51.47277981,-0.19082843,,,4,5,63,1,10,0,0,0,0,0,0,0,79
930333,S,2009,2009-06-10,18,6,London,146,"Hammersmith and Fulham",U,Minor,,,525750,176420,51.47277981,-0.19082843,,,12,6,69,3,7,0,0,0,0,0,0,0,85
942389,E,2009,2009-10-01,7,6,London,146,"Hammersmith and Fulham",C,Minor,,,522745,181203,51.51642481,-0.23241040,,,19,6,128,39,47,21,0,2,0,0,0,23,243
942389,E,2009,2009-10-01,8,6,London,146,"Hammersmith and Fulham",C,Minor,,,522745,181203,51.51642481,-0.23241040,,,28,13,220,45,65,25,1,6,0,0,0,32,375
942389,E,2009,2009-10-01,9,6,London,146,"Hammersmith and Fulham",C,Minor,,,522745,181203,51.51642481,-0.23241040,,,14,9,202,32,65,21,1,3,0,0,0,25,333
942389,E,2009,2009-10-01,10,6,London,146,"Hammersmith and Fulham",C,Minor,,,522745,181203,51.51642481,-0.23241040,,,2,8,163,32,61,19,2,0,0,1,0,22,286
942389,E,2009,2009-10-01,11,6,London,146,"Hammersmith and Fulham",C,Minor,,,522745,181203,51.51642481,-0.23241040,,,12,9,203,35,58,17,0,2,0,0,0,19,324
942389,E,2009,2009-10-01,12,6,London,146,"Hammersmith and Fulham",C,Minor,,,522745,181203,51.51642481,-0.23241040,,,12,7,203,30,42,11,1,4,0,0,0,16,298
942389,E,2009,2009-10-01,13,6,London,146,"Hammersmith and Fulham",C,Minor,,,522745,181203,51.51642481,-0.23241040,,,20,15,169,33,37,7,0,4,0,0,0,11,265
942389,E,2009,2009-10-01,14,6,London,146,"Hammersmith and Fulham",C,Minor,,,522745,181203,51.51642481,-0.23241040,,,12,10,195,36,45,9,0,3,0,0,0,12,298
942389,E,2009,2009-10-01,15,6,London,146,"Hammersmith and Fulham",C,Minor,,,522745,181203,51.51642481,-0.23241040,,,20,11,251,24,53,11,0,0,0,0,0,11,350
942389,E,2009,2009-10-01,16,6,London,146,"Hammersmith and Fulham",C,Minor,,,522745,181203,51.51642481,-0.23241040,,,22,19,225,28,35,6,0,2,0,0,0,8,315
942389,E,2009,2009-10-01,17,6,London,146,"Hammersmith and Fulham",C,Minor,,,522745,181203,51.51642481,-0.23241040,,,43,23,200,20,32,5,0,0,0,0,0,5,280
942389,E,2009,2009-10-01,18,6,London,146,"Hammersmith and Fulham",C,Minor,,,522745,181203,51.51642481,-0.23241040,,,28,16,121,23,8,2,0,0,0,0,0,2,170
942389,W,2009,2009-10-01,7,6,London,146,"Hammersmith and Fulham",C,Minor,,,522745,181203,51.51642481,-0.23241040,,,15,13,189,28,56,11,0,3,0,0,0,14,300
942389,W,2009,2009-10-01,8,6,London,146,"Hammersmith and Fulham",C,Minor,,,522745,181203,51.51642481,-0.23241040,,,72,18,264,35,65,19,0,3,0,0,0,22,404
942389,W,2009,2009-10-01,9,6,London,146,"Hammersmith and Fulham",C,Minor,,,522745,181203,51.51642481,-0.23241040,,,41,17,262,41,65,26,0,0,0,0,0,26,411
942389,W,2009,2009-10-01,10,6,London,146,"Hammersmith and Fulham",C,Minor,,,522745,181203,51.51642481,-0.23241040,,,15,8,235,33,49,25,2,2,0,0,0,29,354
942389,W,2009,2009-10-01,11,6,London,146,"Hammersmith and Fulham",C,Minor,,,522745,181203,51.51642481,-0.23241040,,,14,15,220,33,65,17,1,3,0,0,0,21,354
942389,W,2009,2009-10-01,12,6,London,146,"Hammersmith and Fulham",C,Minor,,,522745,181203,51.51642481,-0.23241040,,,11,13,182,32,74,18,0,4,0,0,0,22,323
942389,W,2009,2009-10-01,13,6,London,146,"Hammersmith and Fulham",C,Minor,,,522745,181203,51.51642481,-0.23241040,,,11,19,277,39,48,24,0,4,0,1,0,29,412
942389,W,2009,2009-10-01,14,6,London,146,"Hammersmith and Fulham",C,Minor,,,522745,181203,51.51642481,-0.23241040,,,4,7,252,26,85,25,2,1,0,0,0,28,398
942389,W,2009,2009-10-01,15,6,London,146,"Hammersmith and Fulham",C,Minor,,,522745,181203,51.51642481,-0.23241040,,,11,22,294,29,71,36,3,1,0,0,0,40,456
942389,W,2009,2009-10-01,16,6,London,146,"Hammersmith and Fulham",C,Minor,,,522745,181203,51.51642481,-0.23241040,,,15,17,242,27,81,16,0,0,0,0,0,16,383
942389,W,2009,2009-10-01,17,6,London,146,"Hammersmith and Fulham",C,Minor,,,522745,181203,51.51642481,-0.23241040,,,16,33,263,30,89,10,0,0,0,0,0,10,425
942389,W,2009,2009-10-01,18,6,London,146,"Hammersmith and Fulham",C,Minor,,,522745,181203,51.51642481,-0.23241040,,,16,26,321,37,62,16,0,1,0,0,0,17,463
942391,S,2009,2009-03-18,9,6,London,146,"Hammersmith and Fulham",U,Minor,,,522556,179315,51.49949800,-0.23578837,,,0,2,21,1,5,1,1,0,0,0,0,2,31
942391,S,2009,2009-03-18,10,6,London,146,"Hammersmith and Fulham",U,Minor,,,522556,179315,51.49949800,-0.23578837,,,3,1,18,0,8,2,0,0,0,0,0,2,29
942391,S,2009,2009-03-18,11,6,London,146,"Hammersmith and Fulham",U,Minor,,,522556,179315,51.49949800,-0.23578837,,,2,0,19,0,4,0,0,0,0,0,0,0,23
942391,S,2009,2009-03-18,12,6,London,146,"Hammersmith and Fulham",U,Minor,,,522556,179315,51.49949800,-0.23578837,,,3,1,27,0,5,1,0,0,0,0,0,1,34
942391,S,2009,2009-03-18,13,6,London,146,"Hammersmith and Fulham",U,Minor,,,522556,179315,51.49949800,-0.23578837,,,0,0,22,0,6,2,0,0,0,0,0,2,30
942391,S,2009,2009-03-18,14,6,London,146,"Hammersmith and Fulham",U,Minor,,,522556,179315,51.49949800,-0.23578837,,,4,1,6,0,6,0,0,0,0,0,0,0,13
942391,S,2009,2009-03-18,15,6,London,146,"Hammersmith and Fulham",U,Minor,,,522556,179315,51.49949800,-0.23578837,,,6,3,40,3,6,1,0,0,0,0,0,1,53
942391,S,2009,2009-03-18,16,6,London,146,"Hammersmith and Fulham",U,Minor,,,522556,179315,51.49949800,-0.23578837,,,6,3,25,0,3,0,0,0,0,0,0,0,31
942391,S,2009,2009-03-18,17,6,London,146,"Hammersmith and Fulham",U,Minor,,,522556,179315,51.49949800,-0.23578837,,,3,6,34,0,3,0,0,0,0,0,0,0,43
942391,S,2009,2009-03-18,18,6,London,146,"Hammersmith and Fulham",U,Minor,,,522556,179315,51.49949800,-0.23578837,,,5,5,54,0,4,0,0,0,0,0,0,0,63
942391,N,2009,2009-03-18,7,6,London,146,"Hammersmith and Fulham",U,Minor,,,522556,179315,51.49949800,-0.23578837,,,2,0,18,1,3,0,0,0,0,0,0,0,22
942391,N,2009,2009-03-18,8,6,London,146,"Hammersmith and Fulham",U,Minor,,,522556,179315,51.49949800,-0.23578837,,,5,4,18,1,2,1,0,0,0,0,0,1,26
942391,N,2009,2009-03-18,9,6,London,146,"Hammersmith and Fulham",U,Minor,,,522556,179315,51.49949800,-0.23578837,,,1,3,23,0,4,0,0,0,0,0,0,0,30
942391,N,2009,2009-03-18,10,6,London,146,"Hammersmith and Fulham",U,Minor,,,522556,179315,51.49949800,-0.23578837,,,3,1,13,0,0,0,0,0,0,0,0,0,14
942391,N,2009,2009-03-18,11,6,London,146,"Hammersmith and Fulham",U,Minor,,,522556,179315,51.49949800,-0.23578837,,,1,0,4,0,2,0,0,0,0,0,0,0,6
942391,N,2009,2009-03-18,12,6,London,146,"Hammersmith and Fulham",U,Minor,,,522556,179315,51.49949800,-0.23578837,,,0,0,12,0,2,0,0,0,0,0,0,0,14
942391,N,2009,2009-03-18,13,6,London,146,"Hammersmith and Fulham",U,Minor,,,522556,179315,51.49949800,-0.23578837,,,1,0,9,0,0,1,0,0,0,0,0,1,10
942391,N,2009,2009-03-18,14,6,London,146,"Hammersmith and Fulham",U,Minor,,,522556,179315,51.49949800,-0.23578837,,,1,1,10,0,1,1,0,0,0,0,0,1,13
942391,N,2009,2009-03-18,15,6,London,146,"Hammersmith and Fulham",U,Minor,,,522556,179315,51.49949800,-0.23578837,,,4,0,28,0,3,1,0,0,0,0,0,1,32
942391,N,2009,2009-03-18,16,6,London,146,"Hammersmith and Fulham",U,Minor,,,522556,179315,51.49949800,-0.23578837,,,4,4,18,0,2,0,0,0,0,0,0,0,24
942391,N,2009,2009-03-18,17,6,London,146,"Hammersmith and Fulham",U,Minor,,,522556,179315,51.49949800,-0.23578837,,,5,1,18,0,2,0,0,0,0,0,0,0,21
942391,N,2009,2009-03-18,18,6,London,146,"Hammersmith and Fulham",U,Minor,,,522556,179315,51.49949800,-0.23578837,,,9,1,17,0,2,0,0,0,0,0,0,0,20
942391,S,2009,2009-03-18,7,6,London,146,"Hammersmith and Fulham",U,Minor,,,522556,179315,51.49949800,-0.23578837,,,5,1,8,0,6,0,1,0,0,0,0,1,16
942391,S,2009,2009-03-18,8,6,London,146,"Hammersmith and Fulham",U,Minor,,,522556,179315,51.49949800,-0.23578837,,,13,2,68,1,8,1,0,0,0,0,0,1,80
942393,E,2009,2009-10-19,7,6,London,146,"Hammersmith and Fulham",U,Minor,,,521612,179812,51.50416836,-0.24921009,,,3,0,11,0,2,1,0,0,0,0,0,1,14
942393,E,2009,2009-10-19,8,6,London,146,"Hammersmith and Fulham",U,Minor,,,521612,179812,51.50416836,-0.24921009,,,2,0,17,0,3,0,0,0,0,0,0,0,20
942393,E,2009,2009-10-19,9,6,London,146,"Hammersmith and Fulham",U,Minor,,,521612,179812,51.50416836,-0.24921009,,,2,0,26,0,4,0,0,0,0,0,0,0,30
942393,E,2009,2009-10-19,10,6,London,146,"Hammersmith and Fulham",U,Minor,,,521612,179812,51.50416836,-0.24921009,,,0,0,8,0,3,0,0,0,0,0,0,0,11
942393,E,2009,2009-10-19,11,6,London,146,"Hammersmith and Fulham",U,Minor,,,521612,179812,51.50416836,-0.24921009,,,1,0,12,0,2,0,0,0,0,0,0,0,14
942393,E,2009,2009-10-19,12,6,London,146,"Hammersmith and Fulham",U,Minor,,,521612,179812,51.50416836,-0.24921009,,,0,0,7,0,0,0,0,0,0,0,0,0,7
942393,E,2009,2009-10-19,13,6,London,146,"Hammersmith and Fulham",U,Minor,,,521612,179812,51.50416836,-0.24921009,,,2,0,6,0,4,0,0,0,0,0,0,0,10
942393,E,2009,2009-10-19,14,6,London,146,"Hammersmith and Fulham",U,Minor,,,521612,179812,51.50416836,-0.24921009,,,3,0,11,0,6,1,0,0,0,0,0,1,18
942393,E,2009,2009-10-19,15,6,London,146,"Hammersmith and Fulham",U,Minor,,,521612,179812,51.50416836,-0.24921009,,,2,1,22,0,3,0,0,0,0,0,0,0,26
942393,E,2009,2009-10-19,16,6,London,146,"Hammersmith and Fulham",U,Minor,,,521612,179812,51.50416836,-0.24921009,,,3,2,19,0,8,0,0,0,0,0,0,0,29
942393,E,2009,2009-10-19,17,6,London,146,"Hammersmith and Fulham",U,Minor,,,521612,179812,51.50416836,-0.24921009,,,3,2,24,0,4,0,0,0,0,0,0,0,30
942393,E,2009,2009-10-19,18,6,London,146,"Hammersmith and Fulham",U,Minor,,,521612,179812,51.50416836,-0.24921009,,,3,0,26,0,1,0,0,0,0,0,0,0,27
942393,W,2009,2009-10-19,7,6,London,146,"Hammersmith and Fulham",U,Minor,,,521612,179812,51.50416836,-0.24921009,,,0,0,9,0,1,0,0,0,0,0,0,0,10
942393,W,2009,2009-10-19,8,6,London,146,"Hammersmith and Fulham",U,Minor,,,521612,179812,51.50416836,-0.24921009,,,4,0,13,0,5,0,0,0,0,0,0,0,18
942393,W,2009,2009-10-19,9,6,London,146,"Hammersmith and Fulham",U,Minor,,,521612,179812,51.50416836,-0.24921009,,,1,0,11,0,2,0,0,0,0,0,0,0,13
942393,W,2009,2009-10-19,10,6,London,146,"Hammersmith and Fulham",U,Minor,,,521612,179812,51.50416836,-0.24921009,,,1,0,3,0,4,1,0,0,0,0,0,1,8
942393,W,2009,2009-10-19,11,6,London,146,"Hammersmith and Fulham",U,Minor,,,521612,179812,51.50416836,-0.24921009,,,0,0,3,0,6,1,0,0,0,0,0,1,10
942393,W,2009,2009-10-19,12,6,London,146,"Hammersmith and Fulham",U,Minor,,,521612,179812,51.50416836,-0.24921009,,,0,0,5,0,2,0,0,0,0,0,0,0,7
942393,W,2009,2009-10-19,13,6,London,146,"Hammersmith and Fulham",U,Minor,,,521612,179812,51.50416836,-0.24921009,,,0,0,9,0,2,0,1,0,0,0,0,1,12
942393,W,2009,2009-10-19,14,6,London,146,"Hammersmith and Fulham",U,Minor,,,521612,179812,51.50416836,-0.24921009,,,2,0,5,0,6,1,0,0,0,0,0,1,12
942393,W,2009,2009-10-19,15,6,London,146,"Hammersmith and Fulham",U,Minor,,,521612,179812,51.50416836,-0.24921009,,,2,0,10,0,2,2,0,0,0,0,0,2,14
942393,W,2009,2009-10-19,16,6,London,146,"Hammersmith and Fulham",U,Minor,,,521612,179812,51.50416836,-0.24921009,,,0,0,17,0,4,0,0,0,0,0,0,0,21
942393,W,2009,2009-10-19,17,6,London,146,"Hammersmith and Fulham",U,Minor,,,521612,179812,51.50416836,-0.24921009,,,3,1,12,0,2,0,0,0,0,0,0,0,15
942393,W,2009,2009-10-19,18,6,London,146,"Hammersmith and Fulham",U,Minor,,,521612,179812,51.50416836,-0.24921009,,,1,0,13,0,1,1,0,0,0,0,0,1,15
942395,W,2009,2009-03-25,7,6,London,146,"Hammersmith and Fulham",U,Minor,,,524175,179132,51.49750037,-0.21254071,,,3,1,24,0,4,2,0,0,0,0,0,2,31
942395,W,2009,2009-03-25,8,6,London,146,"Hammersmith and Fulham",U,Minor,,,524175,179132,51.49750037,-0.21254071,,,7,2,45,1,17,2,0,0,0,0,0,2,67
942395,W,2009,2009-03-25,9,6,London,146,"Hammersmith and Fulham",U,Minor,,,524175,179132,51.49750037,-0.21254071,,,0,1,58,1,7,1,0,0,0,0,0,1,68
942395,W,2009,2009-03-25,10,6,London,146,"Hammersmith and Fulham",U,Minor,,,524175,179132,51.49750037,-0.21254071,,,0,3,42,0,9,1,0,0,0,0,0,1,55
942395,W,2009,2009-03-25,11,6,London,146,"Hammersmith and Fulham",U,Minor,,,524175,179132,51.49750037,-0.21254071,,,2,2,27,0,10,1,0,0,0,0,0,1,40
942395,W,2009,2009-03-25,12,6,London,146,"Hammersmith and Fulham",U,Minor,,,524175,179132,51.49750037,-0.21254071,,,3,1,34,1,9,2,0,0,0,0,0,2,47
942395,W,2009,2009-03-25,13,6,London,146,"Hammersmith and Fulham",U,Minor,,,524175,179132,51.49750037,-0.21254071,,,1,4,39,0,11,2,0,0,0,0,0,2,56
